definedIn,groupName,groupId,groupLen,name,offset,type,validParse,sourceLine
FromViewer,svo_ctrl_debug,102,84,svo_avoid_debug3_limit_direct_1,72,float,True,svo_avoid_debug3_limit_direct_1 = _payload.getFloat(72);
FromViewer,svo_ctrl_debug,102,84,svo_avoid_debug3_limit_norm,76,float,True,svo_avoid_debug3_limit_norm = _payload.getFloat(76);
FromViewer,svo_ctrl_debug,102,84,svo_avoid_debug3_damping_scale,80,float,True,svo_avoid_debug3_damping_scale = _payload.getFloat(80);
FromViewer,svo_debug,101,32,VisionDebug1,0,float,True,VisionDebug1 = _payload.getFloat(0);
FromViewer,svo_debug,101,32,VisionDebug2,4,float,True,VisionDebug2 = _payload.getFloat(4);
FromViewer,svo_debug,101,32,VisionDebug3,8,float,True,VisionDebug3 = _payload.getFloat(8);
FromViewer,svo_debug,101,32,VisionDebug4,12,float,True,VisionDebug4 = _payload.getFloat(12);
FromViewer,svo_debug,101,32,VisionDebug5,16,float,True,VisionDebug5 = _payload.getFloat(16);
FromViewer,svo_debug,101,32,VisionDebug6,20,float,True,VisionDebug6 = _payload.getFloat(20);
FromViewer,svo_debug,101,32,VisionDebug7,24,float,True,VisionDebug7 = _payload.getFloat(24);
FromViewer,svo_debug,101,32,VisionDebug8,28,float,True,VisionDebug8 = _payload.getFloat(28);
FromViewer,sweep,52722,2,ppm,0,UInt16,True,ppm = _payload.getUnsignedShort(0);
FromViewer,taska_info,52742,8,period_jitter1,0,int,True,period_jitter1 = _payload.getInt(0);
FromViewer,taska_info,52742,8,exec_time1,4,UInt16,True,exec_time1 = _payload.getUnsignedShort(4);
FromViewer,taska_info,52742,8,pending1,6,UInt16,True,pending1 = _payload.getUnsignedShort(6);
FromViewer,taskb_info,52738,8,period_jitter0,0,int,True,period_jitter0 = _payload.getInt(0);
FromViewer,taskb_info,52738,8,exec_time0,4,UInt16,True,exec_time0 = _payload.getUnsignedShort(4);
FromViewer,taskb_info,52738,8,pending0,6,UInt16,True,pending0 = _payload.getUnsignedShort(6);
FromViewer,taskc_info,52744,8,period_jitter2,0,int,True,period_jitter2 = _payload.getInt(0);
FromViewer,taskc_info,52744,8,exec_time2,4,UInt16,True,exec_time2 = _payload.getUnsignedShort(4);
FromViewer,taskc_info,52744,8,pending2,6,UInt16,True,pending2 = _payload.getUnsignedShort(6);
FromViewer,taskd_info,52745,8,period_jitter3,0,int,True,period_jitter3 = _payload.getInt(0);
FromViewer,taskd_info,52745,8,exec_time3,4,UInt16,True,exec_time3 = _payload.getUnsignedShort(4);
FromViewer,taskd_info,52745,8,pending3,6,UInt16,True,pending3 = _payload.getUnsignedShort(6);
FromViewer,temp_bias_data,21,29,_bw_x,0,float,True,_bw_x = _payload.getFloat(0);
FromViewer,temp_bias_data,21,29,_bw_y,4,float,True,_bw_y = _payload.getFloat(4);
FromViewer,temp_bias_data,21,29,_bw_z,8,float,True,_bw_z = _payload.getFloat(8);
FromViewer,temp_bias_data,21,29,_ba_x,12,float,True,_ba_x = _payload.getFloat(12);
FromViewer,temp_bias_data,21,29,_ba_y,16,float,True,_ba_y = _payload.getFloat(16);
FromViewer,temp_bias_data,21,29,_ba_z,20,float,True,_ba_z = _payload.getFloat(20);
FromViewer,temp_bias_data,21,29,_temp,24,float,True,_temp = _payload.getFloat(24);
FromViewer,temp_bias_data,21,29,_flag,28,byte,True,_flag = _payload.getUnsignedByte(28);
FromViewer,temp_cali_data,2195,84,_start_flag_00,0,byte,True,_start_flag_00 = _payload.getUnsignedByte(0);
FromViewer,temp_cali_data,2195,84,_state_00,1,byte,True,_state_00 = _payload.getByte(1);;
FromViewer,temp_cali_data,2195,84,_cali_cnt_00,2,byte,True,_cali_cnt_00 = _payload.getUnsignedByte(2);
FromViewer,temp_cali_data,2195,84,_temp_ready_00,3,byte,True,_temp_ready_00 = _payload.getUnsignedByte(3);
FromViewer,temp_cali_data,2195,84,_step_00,4,byte,True,_step_00 = _payload.getUnsignedByte(4);
FromViewer,temp_cali_data,2195,84,_cali_type_00,5,byte,True,_cali_type_00 = _payload.getUnsignedByte(5);
FromViewer,temp_cali_data,2195,84,_tick_00,6,UInt16,True,_tick_00 = _payload.getUnsignedShort(6);
FromViewer,temp_cali_data,2195,84,_grav_acc_x_00,8,byte,True,_grav_acc_x_00 = _payload.getByte(8);;
FromViewer,temp_cali_data,2195,84,_grav_acc_y_00,9,byte,True,_grav_acc_y_00 = _payload.getByte(9);;
FromViewer,temp_cali_data,2195,84,_grav_acc_z_00,10,byte,True,_grav_acc_z_00 = _payload.getByte(10);;
FromViewer,temp_cali_data,2195,84,_dst_cali_temp_00,11,byte,True,_dst_cali_temp_00 = _payload.getByte(11);;
FromViewer,temp_cali_data,2195,84,_dst_cali_temp_00_1,12,float,True,_dst_cali_temp_00_1 = _payload.getFloat(12);
FromViewer,temp_cali_data,2195,84,_temp_min_00,16,float,True,_temp_min_00 = _payload.getFloat(16);
FromViewer,temp_cali_data,2195,84,_temp_max_00,20,float,True,_temp_max_00 = _payload.getFloat(20);
FromViewer,temp_cali_data,2195,84,_temp_cali_status_00,24,byte,True,_temp_cali_status_00 = _payload.getUnsignedByte(24);
FromViewer,temp_cali_data,2195,84,_base_cali_status_00,25,byte,True,_base_cali_status_00 = _payload.getUnsignedByte(25);
FromViewer,temp_cali_data,2195,84,_cfg_temp_cali_fw_version_00,26,byte,True,_cfg_temp_cali_fw_version_00 = _payload.getUnsignedByte(26);
FromViewer,temp_cali_data,2195,84,_cur_temp_cali_fw_version_00,27,byte,True,_cur_temp_cali_fw_version_00 = _payload.getUnsignedByte(27);
FromViewer,temp_cali_data,2195,84,_temp_bw_x_00,28,float,True,_temp_bw_x_00 = _payload.getFloat(28);
FromViewer,temp_cali_data,2195,84,_temp_bw_y_00,32,float,True,_temp_bw_y_00 = _payload.getFloat(32);
FromViewer,temp_cali_data,2195,84,_temp_bw_z_00,36,float,True,_temp_bw_z_00 = _payload.getFloat(36);
FromViewer,temp_cali_data,2195,84,_temp_ba_x_00,40,float,True,_temp_ba_x_00 = _payload.getFloat(40);
FromViewer,temp_cali_data,2195,84,_temp_ba_y_00,44,float,True,_temp_ba_y_00 = _payload.getFloat(44);
FromViewer,temp_cali_data,2195,84,_temp_ba_z_00,48,float,True,_temp_ba_z_00 = _payload.getFloat(48);
FromViewer,temp_cali_data,2195,84,_temp_temp_00,52,float,True,_temp_temp_00 = _payload.getFloat(52);
FromViewer,temp_cali_data,2195,84,_base_bw_x_00,56,float,True,_base_bw_x_00 = _payload.getFloat(56);
FromViewer,temp_cali_data,2195,84,_base_bw_y_00,60,float,True,_base_bw_y_00 = _payload.getFloat(60);
FromViewer,temp_cali_data,2195,84,_base_bw_z_00,64,float,True,_base_bw_z_00 = _payload.getFloat(64);
FromViewer,temp_cali_data,2195,84,_base_ba_x_00,68,float,True,_base_ba_x_00 = _payload.getFloat(68);
FromViewer,temp_cali_data,2195,84,_base_ba_y_00,72,float,True,_base_ba_y_00 = _payload.getFloat(72);
FromViewer,temp_cali_data,2195,84,_base_ba_z_00,76,float,True,_base_ba_z_00 = _payload.getFloat(76);
FromViewer,temp_cali_data,2195,84,_base_temp_00,80,float,True,_base_temp_00 = _payload.getFloat(80);
FromViewer,temp_cali_data,2196,84,_start_flag_01,0,byte,True,_start_flag_01 = _payload.getUnsignedByte(0);
FromViewer,temp_cali_data,2196,84,_state_01,1,byte,True,_state_01 = _payload.getByte(1);;
FromViewer,temp_cali_data,2196,84,_cali_cnt_01,2,byte,True,_cali_cnt_01 = _payload.getUnsignedByte(2);
FromViewer,temp_cali_data,2196,84,_temp_ready_01,3,byte,True,_temp_ready_01 = _payload.getUnsignedByte(3);
FromViewer,temp_cali_data,2196,84,_step_01,4,byte,True,_step_01 = _payload.getUnsignedByte(4);
FromViewer,temp_cali_data,2196,84,_cali_type_01,5,byte,True,_cali_type_01 = _payload.getUnsignedByte(5);
FromViewer,temp_cali_data,2196,84,_tick_01,6,UInt16,True,_tick_01 = _payload.getUnsignedShort(6);
FromViewer,temp_cali_data,2196,84,_grav_acc_x_01,8,byte,True,_grav_acc_x_01 = _payload.getByte(8);;
FromViewer,temp_cali_data,2196,84,_grav_acc_y_01,9,byte,True,_grav_acc_y_01 = _payload.getByte(9);;
FromViewer,temp_cali_data,2196,84,_grav_acc_z_01,10,byte,True,_grav_acc_z_01 = _payload.getByte(10);;
FromViewer,temp_cali_data,2196,84,_dst_cali_temp_01,11,byte,True,_dst_cali_temp_01 = _payload.getByte(11);;
FromViewer,temp_cali_data,2196,84,_dst_cali_temp_01_1,12,float,True,_dst_cali_temp_01_1 = _payload.getFloat(12);
FromViewer,temp_cali_data,2196,84,_temp_min_01,16,float,True,_temp_min_01 = _payload.getFloat(16);
FromViewer,temp_cali_data,2196,84,_temp_max_01,20,float,True,_temp_max_01 = _payload.getFloat(20);
FromViewer,temp_cali_data,2196,84,_temp_cali_status_01,24,byte,True,_temp_cali_status_01 = _payload.getUnsignedByte(24);
FromViewer,temp_cali_data,2196,84,_base_cali_status_01,25,byte,True,_base_cali_status_01 = _payload.getUnsignedByte(25);
FromViewer,temp_cali_data,2196,84,_cfg_temp_cali_fw_version_01,26,byte,True,_cfg_temp_cali_fw_version_01 = _payload.getUnsignedByte(26);
FromViewer,temp_cali_data,2196,84,_cur_temp_cali_fw_version_01,27,byte,True,_cur_temp_cali_fw_version_01 = _payload.getUnsignedByte(27);
FromViewer,temp_cali_data,2196,84,_temp_bw_x_01,28,float,True,_temp_bw_x_01 = _payload.getFloat(28);
FromViewer,temp_cali_data,2196,84,_temp_bw_y_01,32,float,True,_temp_bw_y_01 = _payload.getFloat(32);
FromViewer,temp_cali_data,2196,84,_temp_bw_z_01,36,float,True,_temp_bw_z_01 = _payload.getFloat(36);
FromViewer,temp_cali_data,2196,84,_temp_ba_x_01,40,float,True,_temp_ba_x_01 = _payload.getFloat(40);
FromViewer,temp_cali_data,2196,84,_temp_ba_y_01,44,float,True,_temp_ba_y_01 = _payload.getFloat(44);
FromViewer,temp_cali_data,2196,84,_temp_ba_z_01,48,float,True,_temp_ba_z_01 = _payload.getFloat(48);
FromViewer,temp_cali_data,2196,84,_temp_temp_01,52,float,True,_temp_temp_01 = _payload.getFloat(52);
FromViewer,temp_cali_data,2196,84,_base_bw_x_01,56,float,True,_base_bw_x_01 = _payload.getFloat(56);
FromViewer,temp_cali_data,2196,84,_base_bw_y_01,60,float,True,_base_bw_y_01 = _payload.getFloat(60);
FromViewer,temp_cali_data,2196,84,_base_bw_z_01,64,float,True,_base_bw_z_01 = _payload.getFloat(64);
FromViewer,temp_cali_data,2196,84,_base_ba_x_01,68,float,True,_base_ba_x_01 = _payload.getFloat(68);
FromViewer,temp_cali_data,2196,84,_base_ba_y_01,72,float,True,_base_ba_y_01 = _payload.getFloat(72);
FromViewer,temp_cali_data,2196,84,_base_ba_z_01,76,float,True,_base_ba_z_01 = _payload.getFloat(76);
FromViewer,temp_cali_data,2196,84,_base_temp_01,80,float,True,_base_temp_01 = _payload.getFloat(80);
FromViewer,temp_cali_data,2197,80,_start_flag_02,0,byte,True,_start_flag_02 = _payload.getUnsignedByte(0);
FromViewer,temp_cali_data,2197,80,_state_02,1,byte,True,_state_02 = _payload.getByte(1);;
FromViewer,temp_cali_data,2197,80,_cali_cnt_02,2,byte,True,_cali_cnt_02 = _payload.getUnsignedByte(2);
FromViewer,temp_cali_data,2197,80,_temp_ready_02,3,byte,True,_temp_ready_02 = _payload.getUnsignedByte(3);
FromViewer,temp_cali_data,2197,80,_step_02,4,byte,True,_step_02 = _payload.getUnsignedByte(4);
FromViewer,temp_cali_data,2197,80,_cali_type_02,5,byte,True,_cali_type_02 = _payload.getUnsignedByte(5);
FromViewer,temp_cali_data,2197,80,_tick_02,6,UInt16,True,_tick_02 = _payload.getUnsignedShort(6);
FromViewer,temp_cali_data,2197,80,_grav_acc_x_02,8,byte,True,_grav_acc_x_02 = _payload.getByte(8);;
FromViewer,temp_cali_data,2197,80,_grav_acc_y_02,9,byte,True,_grav_acc_y_02 = _payload.getByte(9);;
FromViewer,temp_cali_data,2197,80,_grav_acc_z_02,10,byte,True,_grav_acc_z_02 = _payload.getByte(10);;
FromViewer,temp_cali_data,2197,80,_dst_cali_temp_02,11,byte,True,_dst_cali_temp_02 = _payload.getByte(11);;
FromViewer,temp_cali_data,2197,80,_temp_min_02,12,float,True,_temp_min_02 = _payload.getFloat(12);
FromViewer,temp_cali_data,2197,80,_temp_max_02,16,float,True,_temp_max_02 = _payload.getFloat(16);
FromViewer,temp_cali_data,2197,80,_temp_cali_status_02,20,byte,True,_temp_cali_status_02 = _payload.getUnsignedByte(20);
FromViewer,temp_cali_data,2197,80,_base_cali_status_02,21,byte,True,_base_cali_status_02 = _payload.getUnsignedByte(21);
FromViewer,temp_cali_data,2197,80,_cfg_temp_cali_fw_version_02,22,byte,True,_cfg_temp_cali_fw_version_02 = _payload.getUnsignedByte(22);
FromViewer,temp_cali_data,2197,80,_cur_temp_cali_fw_version_02,23,byte,True,_cur_temp_cali_fw_version_02 = _payload.getUnsignedByte(23);
FromViewer,temp_cali_data,2197,80,_temp_bw_x_02,24,float,True,_temp_bw_x_02 = _payload.getFloat(24);
FromViewer,temp_cali_data,2197,80,_temp_bw_y_02,28,float,True,_temp_bw_y_02 = _payload.getFloat(28);
FromViewer,temp_cali_data,2197,80,_temp_bw_z_02,32,float,True,_temp_bw_z_02 = _payload.getFloat(32);
FromViewer,temp_cali_data,2197,80,_temp_ba_x_02,36,float,True,_temp_ba_x_02 = _payload.getFloat(36);
FromViewer,temp_cali_data,2197,80,_temp_ba_y_02,40,float,True,_temp_ba_y_02 = _payload.getFloat(40);
FromViewer,temp_cali_data,2197,80,_temp_ba_z_02,44,float,True,_temp_ba_z_02 = _payload.getFloat(44);
FromViewer,temp_cali_data,2197,80,_temp_temp_02,48,float,True,_temp_temp_02 = _payload.getFloat(48);
FromViewer,temp_cali_data,2197,80,_base_bw_x_02,52,float,True,_base_bw_x_02 = _payload.getFloat(52);
FromViewer,temp_cali_data,2197,80,_base_bw_y_02,56,float,True,_base_bw_y_02 = _payload.getFloat(56);
FromViewer,temp_cali_data,2197,80,_base_bw_z_02,60,float,True,_base_bw_z_02 = _payload.getFloat(60);
FromViewer,temp_cali_data,2197,80,_base_ba_x_02,64,float,True,_base_ba_x_02 = _payload.getFloat(64);
FromViewer,temp_cali_data,2197,80,_base_ba_y_02,68,float,True,_base_ba_y_02 = _payload.getFloat(68);
FromViewer,temp_cali_data,2197,80,_base_ba_z_02,72,float,True,_base_ba_z_02 = _payload.getFloat(72);
FromViewer,temp_cali_data,2197,80,_base_temp_02,76,float,True,_base_temp_02 = _payload.getFloat(76);
FromViewer,temp_cali_data,22,84,_start_flag,0,byte,True,_start_flag = _payload.getUnsignedByte(0);
FromViewer,temp_cali_data,22,84,_state,1,byte,True,_state = _payload.getByte(1);;
FromViewer,temp_cali_data,22,84,_cali_cnt,2,byte,True,_cali_cnt = _payload.getUnsignedByte(2);
FromViewer,temp_cali_data,22,84,_temp_ready,3,byte,True,_temp_ready = _payload.getUnsignedByte(3);
FromViewer,temp_cali_data,22,84,_step,4,byte,True,_step = _payload.getUnsignedByte(4);
FromViewer,temp_cali_data,22,84,_cali_type,5,byte,True,_cali_type = _payload.getUnsignedByte(5);
FromViewer,temp_cali_data,22,84,_tick,6,UInt16,True,_tick = _payload.getUnsignedShort(6);
FromViewer,temp_cali_data,22,84,_grav_acc_x,8,byte,True,_grav_acc_x = _payload.getByte(8);;
FromViewer,temp_cali_data,22,84,_grav_acc_y,9,byte,True,_grav_acc_y = _payload.getByte(9);;
FromViewer,temp_cali_data,22,84,_grav_acc_z,10,byte,True,_grav_acc_z = _payload.getByte(10);;
FromViewer,temp_cali_data,22,84,_dst_cali_temp,11,byte,True,_dst_cali_temp = _payload.getByte(11);;
FromViewer,temp_cali_data,22,84,_dst_cali_temp_1,12,float,True,_dst_cali_temp_1 = _payload.getFloat(12);
FromViewer,temp_cali_data,22,84,_temp_min,16,float,True,_temp_min = _payload.getFloat(16);
FromViewer,temp_cali_data,22,84,_temp_max,20,float,True,_temp_max = _payload.getFloat(20);
FromViewer,temp_cali_data,22,84,_temp_cali_status,24,byte,True,_temp_cali_status = _payload.getUnsignedByte(24);
FromViewer,temp_cali_data,22,84,_base_cali_status,25,byte,True,_base_cali_status = _payload.getUnsignedByte(25);
FromViewer,temp_cali_data,22,84,_cfg_temp_cali_fw_version,26,byte,True,_cfg_temp_cali_fw_version = _payload.getUnsignedByte(26);
FromViewer,temp_cali_data,22,84,_cur_temp_cali_fw_version,27,byte,True,_cur_temp_cali_fw_version = _payload.getUnsignedByte(27);
FromViewer,temp_cali_data,22,84,_temp_bw_x,28,float,True,_temp_bw_x = _payload.getFloat(28);
FromViewer,temp_cali_data,22,84,_temp_bw_y,32,float,True,_temp_bw_y = _payload.getFloat(32);
FromViewer,temp_cali_data,22,84,_temp_bw_z,36,float,True,_temp_bw_z = _payload.getFloat(36);
FromViewer,temp_cali_data,22,84,_temp_ba_x,40,float,True,_temp_ba_x = _payload.getFloat(40);
FromViewer,temp_cali_data,22,84,_temp_ba_y,44,float,True,_temp_ba_y = _payload.getFloat(44);
FromViewer,temp_cali_data,22,84,_temp_ba_z,48,float,True,_temp_ba_z = _payload.getFloat(48);
FromViewer,temp_cali_data,22,84,_temp_temp,52,float,True,_temp_temp = _payload.getFloat(52);
FromViewer,temp_cali_data,22,84,_base_bw_x,56,float,True,_base_bw_x = _payload.getFloat(56);
FromViewer,temp_cali_data,22,84,_base_bw_y,60,float,True,_base_bw_y = _payload.getFloat(60);
FromViewer,temp_cali_data,22,84,_base_bw_z,64,float,True,_base_bw_z = _payload.getFloat(64);
FromViewer,temp_cali_data,22,84,_base_ba_x,68,float,True,_base_ba_x = _payload.getFloat(68);
FromViewer,temp_cali_data,22,84,_base_ba_y,72,float,True,_base_ba_y = _payload.getFloat(72);
FromViewer,temp_cali_data,22,84,_base_ba_z,76,float,True,_base_ba_z = _payload.getFloat(76);
FromViewer,temp_cali_data,22,84,_base_temp,80,float,True,_base_temp = _payload.getFloat(80);
FromViewer,temp_ctl_data,2176,44,dst_value_00,0,short,True,dst_value_00 = _payload.getShort(0);
FromViewer,temp_ctl_data,2176,44,cur_dst_temp_00,2,short,True,cur_dst_temp_00 = _payload.getShort(2);
FromViewer,temp_ctl_data,2176,44,p_00,4,int,True,p_00 = _payload.getInt(4);
FromViewer,temp_ctl_data,2176,44,i_00,8,int,True,i_00 = _payload.getInt(8);
FromViewer,temp_ctl_data,2176,44,d_00,12,int,True,d_00 = _payload.getInt(12);
FromViewer,temp_ctl_data,2176,44,dl_err_00,16,short,True,dl_err_00 = _payload.getShort(16);
FromViewer,temp_ctl_data,2176,44,real_ctl_out_per_00,18,byte,True,real_ctl_out_per_00 = _payload.getUnsignedByte(18);
FromViewer,temp_ctl_data,2176,44,slope_type_00,19,byte,True,slope_type_00 = _payload.getUnsignedByte(19);
FromViewer,temp_ctl_data,2176,44,temp_ctl_slope_00,20,byte,True,temp_ctl_slope_00 = _payload.getUnsignedByte(20);
FromViewer,temp_ctl_data,2176,44,t_finish_00,21,byte,True,t_finish_00 = _payload.getUnsignedByte(21);
FromViewer,temp_ctl_data,2176,44,err_last_00,22,short,True,err_last_00 = _payload.getShort(22);
FromViewer,temp_ctl_data,2176,44,ctl_out_value_00,24,UInt32,True,ctl_out_value_00 = _payload.getUnsignedInt(24);
FromViewer,temp_ctl_data,2176,44,real_ctl_out_value_00,28,UInt32,True,real_ctl_out_value_00 = _payload.getUnsignedInt(28);
FromViewer,temp_ctl_data,2176,44,i_small_00,32,int,True,i_small_00 = _payload.getInt(32);
FromViewer,temp_ctl_data,2176,44,out_00,36,int,True,out_00 = _payload.getInt(36);
FromViewer,temp_ctl_data,2176,44,cnt_00,40,UInt32,True,cnt_00 = _payload.getUnsignedInt(40);
FromViewer,temp_ctl_data,2177,44,dst_value_01,0,short,True,dst_value_01 = _payload.getShort(0);
FromViewer,temp_ctl_data,2177,44,cur_dst_temp_01,2,short,True,cur_dst_temp_01 = _payload.getShort(2);
FromViewer,temp_ctl_data,2177,44,p_01,4,int,True,p_01 = _payload.getInt(4);
FromViewer,temp_ctl_data,2177,44,i_01,8,int,True,i_01 = _payload.getInt(8);
FromViewer,temp_ctl_data,2177,44,d_01,12,int,True,d_01 = _payload.getInt(12);
FromViewer,temp_ctl_data,2177,44,dl_err_01,16,short,True,dl_err_01 = _payload.getShort(16);
FromViewer,temp_ctl_data,2177,44,real_ctl_out_per_01,18,byte,True,real_ctl_out_per_01 = _payload.getUnsignedByte(18);
FromViewer,temp_ctl_data,2177,44,slope_type_01,19,byte,True,slope_type_01 = _payload.getUnsignedByte(19);
FromViewer,temp_ctl_data,2177,44,temp_ctl_slope_01,20,byte,True,temp_ctl_slope_01 = _payload.getUnsignedByte(20);
FromViewer,temp_ctl_data,2177,44,t_finish_01,21,byte,True,t_finish_01 = _payload.getUnsignedByte(21);
FromViewer,temp_ctl_data,2177,44,err_last_01,22,short,True,err_last_01 = _payload.getShort(22);
FromViewer,temp_ctl_data,2177,44,ctl_out_value_01,24,UInt32,True,ctl_out_value_01 = _payload.getUnsignedInt(24);
FromViewer,temp_ctl_data,2177,44,real_ctl_out_value_01,28,UInt32,True,real_ctl_out_value_01 = _payload.getUnsignedInt(28);
FromViewer,temp_ctl_data,2177,44,i_small_01,32,int,True,i_small_01 = _payload.getInt(32);
FromViewer,temp_ctl_data,2177,44,out_01,36,int,True,out_01 = _payload.getInt(36);
FromViewer,temp_ctl_data,2177,44,cnt_01,40,UInt32,True,cnt_01 = _payload.getUnsignedInt(40);
FromViewer,temp_ctl_data,2178,44,dst_value_02,0,short,True,dst_value_02 = _payload.getShort(0);
FromViewer,temp_ctl_data,2178,44,cur_dst_temp_02,2,short,True,cur_dst_temp_02 = _payload.getShort(2);
FromViewer,temp_ctl_data,2178,44,p_02,4,int,True,p_02 = _payload.getInt(4);
FromViewer,temp_ctl_data,2178,44,i_02,8,int,True,i_02 = _payload.getInt(8);
FromViewer,temp_ctl_data,2178,44,d_02,12,int,True,d_02 = _payload.getInt(12);
FromViewer,temp_ctl_data,2178,44,dl_err_02,16,short,True,dl_err_02 = _payload.getShort(16);
FromViewer,temp_ctl_data,2178,44,real_ctl_out_per_02,18,byte,True,real_ctl_out_per_02 = _payload.getUnsignedByte(18);
FromViewer,temp_ctl_data,2178,44,slope_type_02,19,byte,True,slope_type_02 = _payload.getUnsignedByte(19);
FromViewer,temp_ctl_data,2178,44,temp_ctl_slope_02,20,byte,True,temp_ctl_slope_02 = _payload.getUnsignedByte(20);
FromViewer,temp_ctl_data,2178,44,t_finish_02,21,byte,True,t_finish_02 = _payload.getUnsignedByte(21);
FromViewer,temp_ctl_data,2178,44,err_last_02,22,short,True,err_last_02 = _payload.getShort(22);
FromViewer,temp_ctl_data,2178,44,ctl_out_value_02,24,UInt32,True,ctl_out_value_02 = _payload.getUnsignedInt(24);
FromViewer,temp_ctl_data,2178,44,real_ctl_out_value_02,28,UInt32,True,real_ctl_out_value_02 = _payload.getUnsignedInt(28);
FromViewer,temp_ctl_data,2178,44,i_small_02,32,int,True,i_small_02 = _payload.getInt(32);
FromViewer,temp_ctl_data,2178,44,out_02,36,int,True,out_02 = _payload.getInt(36);
FromViewer,temp_ctl_data,2178,44,cnt_02,40,UInt32,True,cnt_02 = _payload.getUnsignedInt(40);
FromViewer,temp_ctl_data,10,56,p,0,int,True,p = _payload.getInt(0);
FromViewer,temp_ctl_data,10,56,i,4,int,True,i = _payload.getInt(4);
FromViewer,temp_ctl_data,10,56,i_small,8,int,True,i_small = _payload.getInt(8);
FromViewer,temp_ctl_data,10,56,d,12,int,True,d = _payload.getInt(12);
FromViewer,temp_ctl_data,10,56,dl_err,16,short,True,dl_err = _payload.getShort(16);
FromViewer,temp_ctl_data,10,56,err_last,18,short,True,err_last = _payload.getShort(18);
FromViewer,temp_ctl_data,10,56,out,20,int,True,out = _payload.getInt(20);
FromViewer,temp_ctl_data,10,56,kp,24,float,True,kp = _payload.getFloat(24);
FromViewer,temp_ctl_data,10,56,ki,28,float,True,ki = _payload.getFloat(28);
FromViewer,temp_ctl_data,10,56,kd,32,float,True,kd = _payload.getFloat(32);
FromViewer,temp_ctl_data,10,56,ctl_out_value,36,UInt32,True,ctl_out_value = _payload.getUnsignedInt(36);
FromViewer,temp_ctl_data,10,56,real_ctl_out_value,40,UInt32,True,real_ctl_out_value = _payload.getUnsignedInt(40);
FromViewer,temp_ctl_data,10,56,dst_value,44,short,True,dst_value = _payload.getShort(44);
FromViewer,temp_ctl_data,10,56,cur_dst_temp,46,short,True,cur_dst_temp = _payload.getShort(46);
FromViewer,temp_ctl_data,10,56,cnt,48,UInt32,True,cnt = _payload.getUnsignedInt(48);
FromViewer,temp_ctl_data,10,56,real_ctl_out_per,52,byte,True,real_ctl_out_per = _payload.getUnsignedByte(52);
FromViewer,temp_ctl_data,10,56,slope_type,53,byte,True,slope_type = _payload.getUnsignedByte(53);
FromViewer,temp_ctl_data,10,56,temp_ctl_slope,54,byte,True,temp_ctl_slope = _payload.getUnsignedByte(54);
FromViewer,temp_ctl_data,10,56,t_finish,55,byte,True,t_finish = _payload.getUnsignedByte(55);
FromViewer,uart_cnt,2000,32,uart_tx1,0,UInt16,True,uart_tx1 = _payload.getUnsignedShort(0);
FromViewer,uart_cnt,2000,32,uart_rx1,2,UInt16,True,uart_rx1 = _payload.getUnsignedShort(2);
FromViewer,uart_cnt,2000,32,uart_tx2,4,UInt16,True,uart_tx2 = _payload.getUnsignedShort(4);
FromViewer,uart_cnt,2000,32,uart_rx2,6,UInt16,True,uart_rx2 = _payload.getUnsignedShort(6);
FromViewer,uart_cnt,2000,32,uart_tx3,8,UInt16,True,uart_tx3 = _payload.getUnsignedShort(8);
FromViewer,uart_cnt,2000,32,uart_rx3,10,UInt16,True,uart_rx3 = _payload.getUnsignedShort(10);
FromViewer,uart_cnt,2000,32,uart_tx4,12,UInt16,True,uart_tx4 = _payload.getUnsignedShort(12);
FromViewer,uart_cnt,2000,32,uart_rx4,14,UInt16,True,uart_rx4 = _payload.getUnsignedShort(14);
FromViewer,uart_cnt,2000,32,uart_tx5,16,UInt16,True,uart_tx5 = _payload.getUnsignedShort(16);
FromViewer,uart_cnt,2000,32,uart_rx5,18,UInt16,True,uart_rx5 = _payload.getUnsignedShort(18);
FromViewer,uart_cnt,2000,32,uart_tx6,20,UInt16,True,uart_tx6 = _payload.getUnsignedShort(20);
FromViewer,uart_cnt,2000,32,uart_rx6,22,UInt16,True,uart_rx6 = _payload.getUnsignedShort(22);
FromViewer,uart_cnt,2000,32,uart_tx7,24,UInt16,True,uart_tx7 = _payload.getUnsignedShort(24);
FromViewer,uart_cnt,2000,32,uart_rx7,26,UInt16,True,uart_rx7 = _payload.getUnsignedShort(26);
FromViewer,uart_cnt,2000,32,uart_tx8,28,UInt16,True,uart_tx8 = _payload.getUnsignedShort(28);
FromViewer,uart_cnt,2000,32,uart_rx8,30,UInt16,True,uart_rx8 = _payload.getUnsignedShort(30);
FromViewer,uc_monitor,52720,42,cpu_usage_pcnt,0,UInt16,True,cpu_usage_pcnt = _payload.getUnsignedShort(0);
FromViewer,uc_monitor,52720,42,cpu_usage_task_b_pcnt,2,UInt16,True,cpu_usage_task_b_pcnt = _payload.getUnsignedShort(2);
FromViewer,uc_monitor,52720,42,cpu_usage_task_a_pcnt,4,UInt16,True,cpu_usage_task_a_pcnt = _payload.getUnsignedShort(4);
FromViewer,uc_monitor,52720,42,uc_resv0,6,UInt16,True,uc_resv0 = _payload.getUnsignedShort(6);
